customer_id,customer_name,email,region,customer_segment,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,rfm_segment,priority,crm_action
C000130,Tanvi Reddy,c000130@mail.com,East,Consumer,2025-11-04,58,3,260117.31,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008263,Aditya Singh,c008263@mail.com,West,Consumer,2025-06-25,190,3,260089.06,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000281,Isha Mehta,c000281@mail.com,North,Consumer,2025-08-03,151,4,260058.18,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011784,Neha Chopra,c011784@mail.com,West,Consumer,2025-08-28,126,5,259970.71000000002,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000305,Diya Khan,c000305@mail.com,West,Consumer,2025-08-01,153,4,259910.18000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010682,Saanvi Verma,c010682@mail.com,West,Consumer,2025-12-09,23,2,259742.55000000002,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008754,Neha Kulkarni,c008754@mail.com,West,Home Office,2025-08-11,143,5,259656.90999999997,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008315,Meera Saxena,c008315@mail.com,North,Consumer,2025-08-10,144,4,259639.19999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011060,Kabir Das,c011060@mail.com,North,Corporate,2025-08-27,127,3,259632.68,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002255,Tanvi Malhotra,c002255@mail.com,Central,Consumer,2025-05-04,242,6,259599.49,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005252,Kiara Patel,c005252@mail.com,North,Corporate,2025-07-22,163,4,259482.38999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011901,Rahul Chopra,c011901@mail.com,North,Corporate,2025-05-30,216,5,259303.38999999996,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012339,Isha Mehta,c012339@mail.com,West,Consumer,2025-08-31,123,4,259276.74,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009686,Rahul Nair,c009686@mail.com,North,Consumer,2025-10-28,65,3,259205.02,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003834,Pooja Malhotra,c003834@mail.com,East,Consumer,2025-09-07,116,5,259094.13,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000234,Neha Chopra,c000234@mail.com,East,Home Office,2025-09-17,106,3,259092.85,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007242,Pooja Jain,c007242@mail.com,South,Consumer,2025-09-11,112,6,258677.06,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015574,Diya Jain,c015574@mail.com,West,Consumer,2025-07-23,162,4,258522.11000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018967,Arjun Sharma,c018967@mail.com,West,Corporate,2025-10-13,80,3,258443.53,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005995,Aarav Mehta,c005995@mail.com,East,Consumer,2025-12-10,22,3,258346.68,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013947,Kiara Bose,c013947@mail.com,West,Consumer,2025-08-09,145,4,258331.88999999998,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007809,Aarav Singh,c007809@mail.com,Central,Consumer,2025-02-04,331,6,258308.87,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015031,Rahul Jain,c015031@mail.com,Central,Consumer,2025-12-09,23,2,258212.39,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019339,Kabir Mehta,c019339@mail.com,West,Consumer,2024-11-12,415,5,258196.96,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016286,Aditya Jain,c016286@mail.com,West,Consumer,2025-07-22,163,4,258138.75,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009004,Neha Patel,c009004@mail.com,North,Corporate,2025-09-20,103,4,258054.39,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009983,Pooja Bose,c009983@mail.com,Central,Corporate,2025-07-12,173,5,257998.8,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000449,Arjun Patel,c000449@mail.com,North,Consumer,2025-10-21,72,3,257947.66999999998,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016156,Aarav Bhat,c016156@mail.com,West,Consumer,2025-07-25,160,4,257913.57,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015132,Diya Saxena,c015132@mail.com,North,Corporate,2025-08-29,125,5,257886.83,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010770,Varun Chopra,c010770@mail.com,West,Home Office,2025-09-29,94,3,257531.54,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008390,Diya Khan,c008390@mail.com,East,Consumer,2025-10-01,92,3,257491.36,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008622,Arjun Verma,c008622@mail.com,East,Consumer,2025-10-30,63,3,257362.71000000002,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013649,Kabir Das,c013649@mail.com,North,Corporate,2025-07-26,159,5,257311.88,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004258,Isha Saxena,c004258@mail.com,East,Corporate,2025-10-22,71,2,257267.26,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009856,Anaya Bose,c009856@mail.com,North,Consumer,2025-07-27,158,4,257245.2,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012388,Diya Bhat,c012388@mail.com,East,Consumer,2025-09-18,105,5,257015.26,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019577,Nikhil Jain,c019577@mail.com,West,Consumer,2025-09-21,102,4,256889.69,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003284,Isha Das,c003284@mail.com,North,Corporate,2025-06-27,188,4,256808.89,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002802,Riya Gupta,c002802@mail.com,East,Consumer,2025-05-23,223,6,256750.72000000003,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007608,Tanvi Chopra,c007608@mail.com,North,Corporate,2025-07-31,154,4,256619.69,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011927,Anaya Nair,c011927@mail.com,South,Consumer,2025-03-02,305,5,256612.02000000002,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014442,Rohan Chopra,c014442@mail.com,West,Consumer,2025-08-30,124,3,256389.17,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008077,Diya Roy,c008077@mail.com,North,Consumer,2025-09-06,117,5,256313.43,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017401,Anaya Mehta,c017401@mail.com,West,Home Office,2025-03-04,303,5,256290.61,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005408,Meera Kulkarni,c005408@mail.com,North,Consumer,2025-07-25,160,4,256258.84000000003,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006547,Pooja Jain,c006547@mail.com,North,Consumer,2025-08-17,137,4,256090.91000000003,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004581,Rohan Iyer,c004581@mail.com,West,Home Office,2025-08-11,143,6,255964.97,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000626,Riya Yadav,c000626@mail.com,South,Consumer,2025-08-26,128,5,255754.81,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006842,Varun Kulkarni,c006842@mail.com,Central,Corporate,2025-07-15,170,6,255726.87,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016937,Aarav Chopra,c016937@mail.com,West,Consumer,2025-08-05,149,5,255686.24000000002,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014554,Neha Jain,c014554@mail.com,West,Consumer,2025-05-21,225,5,255648.5,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005439,Vivaan Kulkarni,c005439@mail.com,Central,Corporate,2025-08-12,142,6,255481.83,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014948,Kiara Khan,c014948@mail.com,East,Consumer,2025-06-29,186,4,255389.37,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011340,Anaya Bose,c011340@mail.com,North,Consumer,2025-12-05,27,3,255229.34999999998,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005035,Riya Saxena,c005035@mail.com,East,Corporate,2025-10-30,63,3,255186.54000000004,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008144,Aditya Reddy,c008144@mail.com,South,Corporate,2025-09-18,105,5,255023.22,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018057,Kabir Khan,c018057@mail.com,North,Corporate,2025-05-19,227,5,255009.08,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018100,Pooja Yadav,c018100@mail.com,South,Home Office,2025-07-23,162,5,254965.09,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006094,Pooja Mehta,c006094@mail.com,East,Home Office,2025-07-11,174,3,254834.05000000002,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004997,Riya Kulkarni,c004997@mail.com,North,Consumer,2025-08-07,147,3,254666.18,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004350,Riya Roy,c004350@mail.com,West,Consumer,2025-08-15,139,4,254530.97,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010546,Kiara Malhotra,c010546@mail.com,West,Consumer,2025-10-02,91,3,254520.92,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012145,Arjun Yadav,c012145@mail.com,South,Consumer,2025-10-26,67,3,254504.81,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C019221,Rohan Chopra,c019221@mail.com,South,Consumer,2025-07-29,156,5,254363.31,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011918,Kabir Bhat,c011918@mail.com,West,Consumer,2025-09-01,122,4,254352.62000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000727,Saanvi Singh,c000727@mail.com,South,Consumer,2025-06-12,203,6,254193.73,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000453,Rohan Patel,c000453@mail.com,West,Consumer,2025-06-30,185,3,254057.9,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002080,Diya Gupta,c002080@mail.com,North,Corporate,2025-09-06,117,6,254048.78999999998,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003135,Neha Roy,c003135@mail.com,West,Consumer,2025-09-19,104,4,254036.09,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010509,Aditya Jain,c010509@mail.com,North,Consumer,2025-08-31,123,3,254026.98,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012633,Riya Mehta,c012633@mail.com,Central,Corporate,2025-06-17,198,5,253910.64,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005960,Nikhil Verma,c005960@mail.com,South,Home Office,2025-08-24,130,4,253821.0,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012871,Nitya Iyer,c012871@mail.com,Central,Corporate,2025-11-10,52,3,253808.69,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017421,Aarav Roy,c017421@mail.com,East,Consumer,2024-12-16,381,5,253759.91999999998,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003556,Kiara Singh,c003556@mail.com,West,Corporate,2025-09-04,119,6,253743.41,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010633,Neha Das,c010633@mail.com,Central,Consumer,2025-02-10,325,5,253697.68,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008461,Nikhil Khan,c008461@mail.com,Central,Consumer,2025-09-18,105,4,253678.87,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006778,Neha Yadav,c006778@mail.com,East,Consumer,2025-07-08,177,5,253603.84,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002049,Neha Reddy,c002049@mail.com,North,Corporate,2025-08-11,143,3,253593.22999999998,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004798,Aditya Malhotra,c004798@mail.com,East,Consumer,2025-09-01,122,4,253430.88,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007382,Tanvi Iyer,c007382@mail.com,South,Home Office,2025-07-17,168,4,253095.90999999997,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006440,Riya Nair,c006440@mail.com,East,Consumer,2025-08-20,134,6,253013.66999999998,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001678,Riya Reddy,c001678@mail.com,South,Consumer,2025-12-06,26,3,253004.34999999998,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002652,Vivaan Saxena,c002652@mail.com,South,Home Office,2025-08-30,124,6,252983.54,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002678,Pooja Sharma,c002678@mail.com,West,Consumer,2025-10-27,66,3,252978.57,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012201,Kabir Chopra,c012201@mail.com,West,Consumer,2025-10-07,86,3,252946.96000000002,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015088,Saanvi Das,c015088@mail.com,West,Corporate,2025-08-14,140,5,252751.18,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006220,Isha Jain,c006220@mail.com,South,Consumer,2025-07-14,171,6,252584.89,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005355,Tanvi Saxena,c005355@mail.com,Central,Consumer,2025-07-15,170,4,252547.68,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006106,Saanvi Mehta,c006106@mail.com,Central,Home Office,2025-09-15,108,6,252397.86,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007771,Riya Verma,c007771@mail.com,North,Home Office,2025-06-18,197,5,252276.08,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001448,Isha Jain,c001448@mail.com,East,Consumer,2025-05-17,229,6,252268.03,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C011417,Rahul Khan,c011417@mail.com,West,Corporate,2025-12-30,2,3,252136.46,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014996,Aditya Khan,c014996@mail.com,West,Consumer,2025-06-11,204,5,251861.36,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006593,Nikhil Roy,c006593@mail.com,South,Home Office,2025-09-27,96,3,251757.24,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006722,Rahul Saxena,c006722@mail.com,South,Home Office,2025-07-11,174,3,251570.27000000002,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015013,Pooja Gupta,c015013@mail.com,West,Consumer,2025-08-17,137,4,251396.75,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012541,Tanvi Singh,c012541@mail.com,South,Consumer,2025-08-05,149,4,251364.98,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017482,Saanvi Saxena,c017482@mail.com,North,Corporate,2025-09-18,105,4,251235.95,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016736,Meera Patel,c016736@mail.com,Central,Home Office,2025-07-15,170,5,251218.21,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009682,Saanvi Bhat,c009682@mail.com,North,Home Office,2025-05-05,241,5,251094.53000000003,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001531,Isha Jain,c001531@mail.com,South,Corporate,2025-09-19,104,4,251018.40999999997,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008229,Diya Verma,c008229@mail.com,Central,Consumer,2025-10-06,87,3,250987.75000000003,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009559,Rohan Bose,c009559@mail.com,East,Home Office,2025-06-27,188,4,250695.32,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001434,Meera Singh,c001434@mail.com,North,Consumer,2025-07-14,171,4,250668.85,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C007871,Saanvi Khan,c007871@mail.com,North,Consumer,2025-05-23,223,5,250618.5,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013900,Nikhil Verma,c013900@mail.com,East,Consumer,2025-08-02,152,4,250492.80000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015198,Nikhil Jain,c015198@mail.com,North,Consumer,2025-12-12,20,3,250362.58999999997,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017500,Rahul Jain,c017500@mail.com,South,Consumer,2025-07-12,173,4,250340.47000000003,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010455,Neha Patel,c010455@mail.com,South,Corporate,2025-10-02,91,2,250272.59999999998,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017028,Meera Iyer,c017028@mail.com,South,Consumer,2025-08-03,151,5,250241.45,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004462,Riya Khan,c004462@mail.com,South,Consumer,2025-08-06,148,6,250221.49,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002823,Neha Singh,c002823@mail.com,North,Home Office,2025-07-15,170,6,250039.43,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002987,Rahul Sharma,c002987@mail.com,North,Consumer,2025-10-08,85,3,249951.19,3,1,2,312,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000068,Aarav Roy,c000068@mail.com,South,Consumer,2025-07-07,178,5,249934.13,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016160,Riya Chopra,c016160@mail.com,Central,Consumer,2025-05-13,233,5,249897.43,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014990,Nikhil Roy,c014990@mail.com,West,Consumer,2025-07-23,162,5,249883.93999999997,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002002,Diya Chopra,c002002@mail.com,South,Consumer,2025-08-30,124,4,249756.71,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009993,Vivaan Patel,c009993@mail.com,South,Consumer,2025-09-15,108,4,249716.63,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005945,Neha Kulkarni,c005945@mail.com,North,Consumer,2025-04-15,261,5,249232.76,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004849,Nitya Reddy,c004849@mail.com,North,Home Office,2025-12-17,15,3,249183.02000000002,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009980,Neha Roy,c009980@mail.com,North,Corporate,2025-08-23,131,3,249158.13,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009429,Saanvi Roy,c009429@mail.com,West,Consumer,2025-09-10,113,4,249127.16,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006934,Tanvi Nair,c006934@mail.com,West,Consumer,2025-12-21,11,3,249064.7,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009454,Aditya Jain,c009454@mail.com,West,Consumer,2025-07-15,170,4,249056.75,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016930,Rahul Verma,c016930@mail.com,North,Consumer,2025-02-02,333,5,248634.15,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003466,Neha Kulkarni,c003466@mail.com,West,Consumer,2025-12-27,5,2,248617.12,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010772,Riya Khan,c010772@mail.com,South,Consumer,2025-09-17,106,5,248596.07,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013383,Kiara Malhotra,c013383@mail.com,South,Consumer,2025-12-30,2,3,248506.34000000003,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C014732,Rahul Bhat,c014732@mail.com,North,Consumer,2025-06-13,202,5,248505.12,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016571,Diya Yadav,c016571@mail.com,East,Consumer,2025-12-21,11,3,248398.61,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018383,Rahul Iyer,c018383@mail.com,South,Consumer,2024-11-25,402,5,248327.01,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013910,Neha Malhotra,c013910@mail.com,South,Consumer,2025-11-19,43,3,248281.32,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010831,Anaya Jain,c010831@mail.com,West,Consumer,2025-08-09,145,2,248174.97,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C008283,Kiara Reddy,c008283@mail.com,South,Home Office,2025-08-16,138,4,248109.65,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013141,Nitya Malhotra,c013141@mail.com,West,Corporate,2025-07-06,179,4,248105.32,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000028,Rohan Patel,c000028@mail.com,North,Consumer,2025-07-15,170,4,248098.1,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C002260,Kiara Mehta,c002260@mail.com,South,Corporate,2025-08-29,125,6,248053.49,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C009985,Anaya Sharma,c009985@mail.com,East,Consumer,2025-09-05,118,4,248048.61000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C005198,Rahul Gupta,c005198@mail.com,South,Home Office,2025-11-10,52,3,247940.07,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004400,Rohan Nair,c004400@mail.com,West,Corporate,2025-09-14,109,4,247901.62,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018056,Aarav Reddy,c018056@mail.com,North,Home Office,2025-11-30,32,3,247900.03999999998,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C017687,Tanvi Kulkarni,c017687@mail.com,South,Consumer,2025-08-16,138,4,247870.78,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015419,Riya Verma,c015419@mail.com,South,Corporate,2025-09-21,102,2,247567.72,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000586,Vivaan Singh,c000586@mail.com,East,Consumer,2025-08-14,140,5,247514.52000000002,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000775,Kiara Das,c000775@mail.com,North,Corporate,2025-07-26,159,4,247474.47,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004477,Aarav Sharma,c004477@mail.com,East,Consumer,2025-08-19,135,3,247101.15000000002,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012733,Nitya Mehta,c012733@mail.com,South,Consumer,2025-09-20,103,5,247048.77000000002,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C012144,Kabir Malhotra,c012144@mail.com,North,Home Office,2024-11-22,405,5,246942.58,1,3,2,132,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C003487,Anaya Reddy,c003487@mail.com,West,Consumer,2025-12-29,3,3,246933.21,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C004635,Isha Kulkarni,c004635@mail.com,West,Consumer,2025-09-13,110,3,246438.28,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016124,Pooja Bose,c016124@mail.com,North,Corporate,2025-09-21,102,4,246388.26,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C018303,Aarav Saxena,c018303@mail.com,North,Corporate,2025-12-19,13,2,246371.46000000002,5,1,2,512,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000197,Anaya Jain,c000197@mail.com,East,Home Office,2025-08-11,143,4,246342.68,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016470,Kabir Bose,c016470@mail.com,South,Corporate,2025-08-09,145,5,245942.62,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C006392,Isha Yadav,c006392@mail.com,East,Consumer,2025-07-05,180,4,245916.85,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C001196,Nikhil Gupta,c001196@mail.com,North,Consumer,2025-11-11,51,2,245907.78,4,1,2,412,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C010600,Arjun Reddy,c010600@mail.com,Central,Consumer,2025-07-03,182,3,245867.7,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C013173,Nitya Nair,c013173@mail.com,West,Consumer,2025-07-14,171,4,245713.53,2,2,2,222,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C016580,Varun Mehta,c016580@mail.com,North,Consumer,2025-08-01,153,3,245708.81,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C000143,Diya Mehta,c000143@mail.com,Central,Consumer,2025-08-26,128,6,245663.51000000004,2,3,2,232,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
C015580,Saanvi Verma,c015580@mail.com,East,Home Office,2025-09-21,102,3,245528.19,2,1,2,212,Need Attention,P3,"Behavioral nudges, limited-time offers, personalized content"
