customer_id,customer_name,email,region,city,signup_date,segment,lifetime_value,order_frequency,avg_order_value,total_profit,first_order_date,last_order_date,customer_tenure_days
C016125,Riya Kulkarni,c016125@mail.com,East,Bhubaneswar,2022-05-02,Consumer,493145.37,5.0,98629.074,194733.52000000002,2024-03-02,2025-11-18,626.0
C016126,Kabir Jain,c016126@mail.com,West,Pune,2022-03-01,Consumer,797442.9,11.0,72494.8090909091,259409.47,2024-01-14,2025-12-18,704.0
C016127,Rohan Jain,c016127@mail.com,Central,Indore,2022-05-01,Consumer,625412.62,6.0,104235.43666666666,223892.15,2024-05-12,2025-08-28,473.0
C016128,Anaya Reddy,c016128@mail.com,South,Hyderabad,2022-09-26,Consumer,1155203.62,11.0,105018.51090909092,422670.85,2024-03-22,2025-11-21,609.0
C016129,Meera Sharma,c016129@mail.com,South,Hyderabad,2022-09-26,Consumer,215462.28,5.0,43092.456,69986.76999999999,2024-11-09,2025-09-30,325.0
C016130,Diya Chopra,c016130@mail.com,South,Chennai,2025-01-07,Corporate,625497.01,6.0,104249.50166666666,190039.49,2024-02-29,2025-10-21,600.0
C016131,Riya Das,c016131@mail.com,North,Delhi,2024-07-28,Consumer,10869.2,1.0,10869.2,2424.6000000000004,2025-12-28,2025-12-28,1.0
C016132,Saanvi Reddy,c016132@mail.com,West,Pune,2024-11-21,Corporate,775921.84,7.0,110845.97714285714,171576.74,2024-01-09,2025-09-30,630.0
C016133,Varun Gupta,c016133@mail.com,South,Chennai,2023-07-24,Consumer,486726.67000000004,8.0,60840.833750000005,159762.75,2024-01-26,2025-12-15,689.0
C016134,Meera Gupta,c016134@mail.com,North,Chandigarh,2023-01-22,Consumer,444678.02,7.0,63525.43142857143,157707.67,2024-02-02,2025-10-31,637.0
C016135,Tanvi Bhat,c016135@mail.com,South,Bengaluru,2023-04-29,Corporate,412869.87,5.0,82573.974,129353.36,2024-02-01,2025-12-19,687.0
C016136,Kabir Patel,c016136@mail.com,West,Mumbai,2024-11-07,Consumer,107213.01999999999,5.0,21442.604,35130.92,2024-04-22,2025-12-01,588.0
C016137,Aditya Mehta,c016137@mail.com,West,Pune,2023-03-03,Home Office,711168.12,9.0,79018.68,236345.08000000002,2024-04-03,2025-11-27,603.0
C016138,Diya Nair,c016138@mail.com,North,Chandigarh,2024-01-30,Corporate,315330.08999999997,5.0,63066.018,99186.22999999998,2024-03-19,2025-12-10,631.0
C016139,Rahul Iyer,c016139@mail.com,North,Delhi,2022-06-23,Corporate,449437.26,9.0,49937.473333333335,144412.01,2024-04-02,2025-12-17,624.0
C016140,Isha Reddy,c016140@mail.com,Central,Bhopal,2025-03-23,Consumer,460905.63,9.0,51211.736666666664,158954.32,2024-02-20,2025-11-12,631.0
C016141,Vivaan Kulkarni,c016141@mail.com,East,Kolkata,2024-02-10,Consumer,283913.79,6.0,47318.965,77030.27,2024-04-18,2025-09-18,518.0
C016142,Kabir Reddy,c016142@mail.com,South,Hyderabad,2025-03-05,Consumer,206077.94,7.0,29439.705714285716,64421.06,2024-09-23,2025-12-10,443.0
C016143,Kiara Iyer,c016143@mail.com,North,Chandigarh,2022-12-20,Home Office,664140.6,8.0,83017.575,232817.06000000003,2024-10-04,2025-11-04,396.0
C016144,Nikhil Chopra,c016144@mail.com,Central,Nagpur,2024-01-11,Corporate,253431.98,5.0,50686.396,81279.06000000001,2024-06-14,2025-10-19,492.0
C016145,Rohan Yadav,c016145@mail.com,West,Pune,2022-11-25,Consumer,499570.16000000003,7.0,71367.16571428571,115576.92000000001,2024-06-22,2025-09-12,447.0
C016146,Arjun Verma,c016146@mail.com,North,Delhi,2023-07-16,Consumer,701309.6,6.0,116884.93333333333,232938.5,2024-07-22,2025-06-22,335.0
C016147,Nikhil Verma,c016147@mail.com,North,Jaipur,2023-01-23,Consumer,367105.31,6.0,61184.21833333333,149284.96000000002,2024-12-01,2025-12-03,367.0
C016148,Kabir Bhat,c016148@mail.com,North,Delhi,2022-06-20,Consumer,178148.03,5.0,35629.606,56153.15000000001,2024-06-07,2025-05-10,337.0
C016149,Saanvi Gupta,c016149@mail.com,South,Bengaluru,2023-06-15,Consumer,536749.39,8.0,67093.67375,165777.19,2024-02-28,2025-10-04,584.0
C016150,Pooja Gupta,c016150@mail.com,North,Jaipur,2023-09-29,Consumer,506588.39,8.0,63323.54875,184389.77,2024-06-01,2025-12-31,578.0
C016151,Varun Iyer,c016151@mail.com,South,Hyderabad,2022-07-08,Consumer,367636.12999999995,3.0,122545.37666666665,119750.68999999999,2024-04-08,2025-04-30,387.0
C016152,Varun Jain,c016152@mail.com,North,Chandigarh,2023-04-23,Corporate,541807.19,8.0,67725.89875,167144.78999999998,2024-06-13,2025-12-29,564.0
C016153,Diya Mehta,c016153@mail.com,South,Hyderabad,2022-04-23,Consumer,144495.08000000002,2.0,72247.54000000001,48247.66,2024-09-13,2024-12-29,107.0
C016154,Nikhil Singh,c016154@mail.com,East,Bhubaneswar,2024-02-14,Consumer,777052.46,10.0,77705.246,262141.84,2024-01-24,2025-12-15,691.0
C016155,Kiara Verma,c016155@mail.com,South,Bengaluru,2023-01-11,Consumer,689214.29,9.0,76579.36555555556,226613.38000000003,2024-03-14,2025-11-26,622.0
C016156,Aarav Bhat,c016156@mail.com,West,Ahmedabad,2022-04-18,Consumer,257913.57,4.0,64478.3925,87149.43999999999,2024-04-25,2025-07-25,456.0
C016157,Arjun Chopra,c016157@mail.com,South,Hyderabad,2023-09-08,Consumer,890844.43,10.0,89084.443,328977.3,2024-07-09,2025-10-16,464.0
C016158,Pooja Patel,c016158@mail.com,Central,Nagpur,2024-09-28,Corporate,365298.07,6.0,60883.011666666665,142817.7,2024-08-10,2025-08-03,358.0
C016159,Anaya Das,c016159@mail.com,Central,Bhopal,2025-04-04,Corporate,229107.37,3.0,76369.12333333334,100070.52,2024-11-13,2025-02-19,98.0
C016160,Riya Chopra,c016160@mail.com,Central,Nagpur,2025-03-06,Consumer,311156.37,6.0,51859.395,96028.01000000001,2024-05-31,2025-05-13,347.0
C016161,Vivaan Sharma,c016161@mail.com,North,Jaipur,2022-07-28,Consumer,349014.92000000004,4.0,87253.73000000001,127980.05000000002,2024-06-28,2024-11-24,149.0
C016162,Neha Kulkarni,c016162@mail.com,South,Chennai,2022-09-09,Corporate,424593.53,5.0,84918.706,122424.31000000003,2024-01-05,2025-11-29,694.0
C016163,Vivaan Singh,c016163@mail.com,East,Patna,2024-12-07,Consumer,240279.88,4.0,60069.97,85462.8,2024-08-03,2025-10-05,428.0
C016164,Anaya Jain,c016164@mail.com,North,Delhi,2024-01-30,Consumer,699879.57,7.0,99982.7957142857,252601.80000000002,2024-03-17,2025-12-07,630.0
C016165,Aarav Sharma,c016165@mail.com,North,Jaipur,2023-10-14,Consumer,381649.91,6.0,63608.31833333333,131027.66,2024-01-11,2025-10-10,638.0
C016166,Meera Mehta,c016166@mail.com,North,Chandigarh,2024-08-20,Corporate,158497.66,5.0,31699.532,53667.08,2024-08-13,2025-12-14,488.0
C016167,Diya Reddy,c016167@mail.com,East,Patna,2022-03-19,Consumer,395559.75,4.0,98889.9375,169982.23,2024-06-29,2025-10-14,472.0
C016168,Vivaan Kulkarni,c016168@mail.com,West,Mumbai,2023-10-28,Consumer,649076.73,10.0,64907.672999999995,248800.10999999996,2024-01-08,2025-09-25,626.0
C016169,Kabir Bose,c016169@mail.com,South,Bengaluru,2023-11-18,Consumer,245627.78999999998,7.0,35089.684285714284,79469.2,2024-03-03,2025-09-09,555.0
C016170,Aarav Das,c016170@mail.com,Central,Bhopal,2025-01-27,Corporate,253640.56,5.0,50728.112,88827.52,2024-03-25,2025-12-22,637.0
C016171,Meera Gupta,c016171@mail.com,West,Ahmedabad,2023-07-15,Consumer,76346.57999999999,2.0,38173.28999999999,31163.53,2024-11-07,2025-11-12,370.0
C016172,Nikhil Saxena,c016172@mail.com,North,Chandigarh,2023-09-07,Consumer,277128.67,7.0,39589.81,88864.56,2024-01-07,2025-11-05,668.0
C016173,Tanvi Singh,c016173@mail.com,South,Bengaluru,2024-08-18,Consumer,218409.8,4.0,54602.45,98111.13,2024-12-10,2025-12-23,378.0
C016174,Aditya Roy,c016174@mail.com,North,Chandigarh,2022-11-21,Consumer,351602.42000000004,6.0,58600.40333333334,128263.73000000001,2024-01-04,2025-12-31,727.0
C016175,Anaya Patel,c016175@mail.com,Central,Bhopal,2022-03-25,Home Office,970685.44,8.0,121335.68,336733.51,2024-08-31,2025-12-27,483.0
C016176,Arjun Das,c016176@mail.com,West,Pune,2023-07-20,Home Office,413554.52,10.0,41355.452000000005,143489.53999999998,2024-02-18,2025-11-14,635.0
C016177,Anaya Saxena,c016177@mail.com,West,Pune,2024-01-03,Home Office,242092.67,6.0,40348.778333333335,91472.99,2024-03-31,2025-12-25,634.0
C016178,Diya Nair,c016178@mail.com,West,Ahmedabad,2023-08-09,Consumer,141294.56,3.0,47098.18666666667,46535.149999999994,2024-07-01,2025-08-04,399.0
C016179,Tanvi Kulkarni,c016179@mail.com,South,Chennai,2024-04-27,Consumer,922132.2300000001,7.0,131733.17571428572,313629.57000000007,2024-04-25,2025-12-09,593.0
C016180,Kiara Bhat,c016180@mail.com,Central,Bhopal,2022-11-01,Corporate,273320.01,6.0,45553.335,82663.82999999999,2024-08-26,2025-07-11,319.0
C016181,Vivaan Gupta,c016181@mail.com,Central,Bhopal,2022-01-18,Corporate,277395.11,6.0,46232.51833333333,106689.65000000001,2024-04-16,2025-11-30,593.0
C016182,Pooja Das,c016182@mail.com,West,Pune,2024-08-02,Consumer,695698.3799999999,7.0,99385.48285714284,199948.88,2024-06-06,2025-09-18,469.0
C016183,Meera Bhat,c016183@mail.com,East,Kolkata,2024-10-17,Corporate,902130.39,16.0,56383.149375,324112.96,2024-03-08,2025-12-14,646.0
C016184,Rohan Jain,c016184@mail.com,North,Chandigarh,2024-01-12,Corporate,328473.26,4.0,82118.315,91735.28999999998,2024-04-11,2025-05-07,391.0
C016185,Arjun Verma,c016185@mail.com,North,Delhi,2023-01-12,Corporate,301340.86,7.0,43048.694285714286,96223.43,2024-01-09,2025-12-27,718.0
C016186,Nitya Jain,c016186@mail.com,North,Chandigarh,2023-03-21,Consumer,305366.29,4.0,76341.5725,90930.98999999999,2024-04-26,2025-05-02,371.0
C016187,Neha Patel,c016187@mail.com,East,Bhubaneswar,2023-07-30,Consumer,369922.58,6.0,61653.763333333336,128760.43000000002,2024-08-27,2025-11-06,436.0
C016188,Nitya Patel,c016188@mail.com,West,Ahmedabad,2023-05-21,Consumer,472494.87,6.0,78749.145,139451.79,2024-01-26,2025-12-05,679.0
C016189,Rahul Nair,c016189@mail.com,Central,Nagpur,2022-09-26,Consumer,316156.80000000005,6.0,52692.80000000001,101895.72000000002,2024-04-20,2025-10-12,540.0
C016190,Kabir Mehta,c016190@mail.com,North,Jaipur,2023-03-23,Consumer,477853.76999999996,8.0,59731.721249999995,168778.72,2024-01-28,2025-03-30,427.0
C016191,Kabir Kulkarni,c016191@mail.com,South,Hyderabad,2022-12-24,Consumer,114571.23999999999,2.0,57285.619999999995,39043.22999999999,2024-09-30,2025-03-25,176.0
C016192,Pooja Khan,c016192@mail.com,North,Delhi,2023-06-22,Consumer,36535.11,1.0,36535.11,6645.059999999997,2024-07-20,2024-07-20,1.0
C016193,Rahul Reddy,c016193@mail.com,Central,Indore,2023-03-27,Consumer,545974.19,4.0,136493.5475,202428.12,2024-02-18,2025-11-27,648.0
C016194,Vivaan Singh,c016194@mail.com,West,Pune,2023-09-26,Consumer,51087.439999999995,3.0,17029.146666666664,11840.009999999997,2024-03-28,2024-10-11,197.0
C016195,Riya Malhotra,c016195@mail.com,East,Kolkata,2024-08-26,Consumer,657688.39,7.0,93955.4842857143,262646.08999999997,2024-09-03,2025-11-06,429.0
C016196,Rohan Sharma,c016196@mail.com,East,Bhubaneswar,2023-02-02,Consumer,105445.1,4.0,26361.275,35403.54000000001,2024-08-07,2025-05-03,269.0
C016197,Vivaan Kulkarni,c016197@mail.com,East,Kolkata,2022-03-11,Consumer,91803.51,2.0,45901.755,32959.229999999996,2024-06-12,2025-12-21,557.0
C016198,Aditya Patel,c016198@mail.com,South,Bengaluru,2024-09-08,Consumer,384609.06,5.0,76921.812,129011.15999999999,2024-01-27,2025-12-21,694.0
C016199,Aarav Roy,c016199@mail.com,North,Jaipur,2022-08-12,Consumer,499847.21,6.0,83307.86833333333,120345.29999999999,2024-04-24,2025-10-24,548.0
C016200,Rohan Kulkarni,c016200@mail.com,South,Chennai,2025-01-19,Consumer,792715.6,10.0,79271.56,261284.72,2024-02-09,2025-10-28,627.0
C016201,Vivaan Nair,c016201@mail.com,South,Bengaluru,2023-09-27,Consumer,621357.73,10.0,62135.773,205173.22999999998,2024-01-08,2025-08-31,601.0
C016202,Rohan Khan,c016202@mail.com,East,Kolkata,2023-09-20,Consumer,83405.72,3.0,27801.906666666666,25882.570000000003,2024-10-13,2025-10-21,373.0
C016203,Meera Kulkarni,c016203@mail.com,South,Chennai,2023-05-06,Consumer,700458.71,8.0,87557.33875,275873.61,2024-02-26,2025-12-14,657.0
C016204,Kabir Roy,c016204@mail.com,West,Ahmedabad,2024-05-03,Consumer,94535.26000000001,5.0,18907.052000000003,37010.45,2024-09-04,2025-10-19,410.0
C016205,Rahul Das,c016205@mail.com,East,Patna,2024-02-23,Corporate,133677.89,5.0,26735.578,36455.920000000006,2024-01-22,2025-06-29,524.0
C016206,Kiara Jain,c016206@mail.com,East,Patna,2025-01-21,Home Office,402978.05000000005,6.0,67163.00833333335,128314.36000000002,2024-05-01,2025-11-07,555.0
C016207,Rahul Iyer,c016207@mail.com,Central,Nagpur,2022-01-20,Consumer,148755.28,4.0,37188.82,54363.090000000004,2024-05-17,2025-08-09,449.0
C016208,Aarav Roy,c016208@mail.com,South,Chennai,2022-08-19,Consumer,141265.03,4.0,35316.2575,43441.450000000004,2024-08-31,2024-12-07,98.0
C016209,Rahul Chopra,c016209@mail.com,East,Bhubaneswar,2022-11-30,Consumer,390972.35,7.0,55853.19285714285,122430.38999999998,2024-09-28,2025-10-28,395.0
C016210,Anaya Verma,c016210@mail.com,North,Delhi,2022-08-16,Corporate,733125.05,6.0,122187.50833333335,272400.88,2024-03-21,2025-12-16,635.0
C016211,Vivaan Jain,c016211@mail.com,West,Ahmedabad,2025-02-12,Consumer,832811.8700000001,8.0,104101.48375000001,280213.65,2024-02-10,2025-10-21,619.0
C016212,Rohan Malhotra,c016212@mail.com,East,Kolkata,2022-03-29,Consumer,116113.69,3.0,38704.56333333333,29296.42,2024-07-22,2024-10-19,89.0
C016213,Kiara Khan,c016213@mail.com,North,Jaipur,2022-05-26,Consumer,392934.0,4.0,98233.5,136191.68,2025-01-16,2025-09-06,233.0
C016214,Anaya Saxena,c016214@mail.com,North,Delhi,2023-06-15,Consumer,370949.27999999997,8.0,46368.659999999996,140209.24,2024-05-05,2025-10-23,536.0
C016215,Rohan Yadav,c016215@mail.com,West,Ahmedabad,2022-11-14,Consumer,231204.06,4.0,57801.015,101690.24000000002,2024-04-14,2025-05-29,410.0
C016216,Saanvi Khan,c016216@mail.com,West,Pune,2023-02-02,Consumer,673853.59,6.0,112308.93166666666,239975.54,2024-04-09,2025-12-15,615.0
C016217,Riya Reddy,c016217@mail.com,West,Ahmedabad,2023-12-26,Consumer,216721.1,4.0,54180.275,79643.97,2024-06-14,2025-09-09,452.0
C016218,Diya Saxena,c016218@mail.com,South,Bengaluru,2023-11-04,Consumer,188194.27000000002,2.0,94097.13500000001,71654.43,2024-12-16,2025-12-23,372.0
C016219,Rahul Chopra,c016219@mail.com,East,Patna,2024-11-03,Corporate,328963.31000000006,5.0,65792.66200000001,92557.05,2024-07-22,2025-12-24,520.0
C016220,Vivaan Yadav,c016220@mail.com,East,Bhubaneswar,2023-06-26,Consumer,73425.47,2.0,36712.735,26118.570000000003,2024-12-13,2025-04-11,119.0
C016221,Meera Mehta,c016221@mail.com,South,Chennai,2025-01-29,Corporate,520301.13,6.0,86716.855,183196.27000000002,2024-04-10,2025-11-24,593.0
C016222,Meera Chopra,c016222@mail.com,East,Kolkata,2022-08-17,Consumer,402766.07,8.0,50345.75875,123592.43,2024-03-14,2025-11-13,609.0
C016223,Rahul Chopra,c016223@mail.com,East,Bhubaneswar,2022-08-22,Corporate,346727.42,7.0,49532.48857142857,131524.42,2024-05-11,2025-10-12,519.0
C016224,Kabir Saxena,c016224@mail.com,West,Pune,2023-04-15,Home Office,73147.03,3.0,24382.343333333334,22717.030000000002,2024-03-17,2025-08-24,525.0
C016225,Kabir Nair,c016225@mail.com,South,Hyderabad,2022-05-21,Home Office,603876.51,8.0,75484.56375,179771.84,2024-04-25,2025-11-15,569.0
C016226,Rohan Saxena,c016226@mail.com,South,Chennai,2022-02-04,Corporate,348131.43,6.0,58021.905,113879.9,2024-03-29,2025-02-10,318.0
C016227,Nikhil Reddy,c016227@mail.com,Central,Indore,2023-03-22,Home Office,347482.56,7.0,49640.36571428571,120077.62999999999,2024-03-14,2025-11-28,624.0
C016228,Kiara Bose,c016228@mail.com,Central,Nagpur,2023-10-07,Corporate,96233.15,3.0,32077.716666666664,26116.379999999997,2024-07-07,2025-12-07,518.0
C016229,Isha Saxena,c016229@mail.com,South,Chennai,2022-11-30,Corporate,1290208.73,14.0,92157.76642857143,429268.97,2024-02-05,2025-10-21,624.0
C016230,Nitya Khan,c016230@mail.com,Central,Bhopal,2022-11-22,Consumer,237004.30000000002,2.0,118502.15000000001,102175.56000000001,2024-01-13,2024-07-16,185.0
C016231,Meera Yadav,c016231@mail.com,North,Chandigarh,2022-04-27,Consumer,314193.06,5.0,62838.612,86451.41,2024-04-26,2025-11-25,578.0
C016232,Pooja Malhotra,c016232@mail.com,West,Ahmedabad,2022-05-15,Consumer,186312.76,3.0,62104.253333333334,65961.84999999999,2025-08-08,2025-11-25,109.0
C016233,Isha Patel,c016233@mail.com,North,Chandigarh,2024-11-25,Consumer,741269.2000000001,9.0,82363.24444444446,250966.44999999998,2024-07-13,2025-12-04,509.0
C016234,Vivaan Bose,c016234@mail.com,South,Bengaluru,2022-03-21,Consumer,105208.15,4.0,26302.0375,40144.44,2024-09-04,2025-06-18,287.0
C016235,Aditya Malhotra,c016235@mail.com,Central,Nagpur,2024-04-23,Consumer,172374.04,4.0,43093.51,61606.89,2024-01-04,2025-11-18,684.0
C016236,Arjun Singh,c016236@mail.com,North,Chandigarh,2024-05-07,Consumer,703635.79,6.0,117272.63166666667,241076.38999999998,2024-01-24,2025-10-20,635.0
C016237,Anaya Singh,c016237@mail.com,West,Mumbai,2022-09-01,Consumer,434059.31999999995,5.0,86811.86399999999,181700.90999999997,2024-08-07,2025-11-07,457.0
C016238,Saanvi Khan,c016238@mail.com,East,Patna,2022-10-24,Consumer,748858.59,6.0,124809.765,271794.86,2024-07-06,2025-10-19,470.0
C016239,Neha Iyer,c016239@mail.com,North,Jaipur,2023-03-18,Consumer,299398.59,7.0,42771.22714285715,89399.84999999999,2024-03-07,2025-08-30,541.0
C016240,Isha Bhat,c016240@mail.com,Central,Bhopal,2024-03-01,Home Office,150821.57,4.0,37705.3925,53483.59,2024-10-15,2025-12-26,437.0
C016241,Rahul Sharma,c016241@mail.com,East,Bhubaneswar,2022-02-13,Consumer,481077.69,6.0,80179.615,144734.58,2024-02-14,2025-09-25,589.0
C016242,Kiara Das,c016242@mail.com,Central,Indore,2024-09-05,Consumer,644689.4,9.0,71632.15555555555,216588.13,2024-01-01,2025-11-05,674.0
C016243,Aditya Sharma,c016243@mail.com,West,Pune,2023-02-14,Consumer,574157.56,12.0,47846.46333333334,211185.32,2024-01-23,2025-08-23,578.0
C016244,Vivaan Das,c016244@mail.com,North,Jaipur,2023-08-23,Consumer,906860.14,10.0,90686.014,257600.68000000002,2024-07-14,2025-12-06,510.0
C016245,Meera Malhotra,c016245@mail.com,South,Hyderabad,2024-12-27,Consumer,97387.08,3.0,32462.36,37360.36,2024-11-09,2025-10-01,326.0
C016246,Riya Reddy,c016246@mail.com,South,Bengaluru,2022-06-09,Corporate,290036.25,5.0,58007.25,80421.33,2024-12-11,2025-12-10,364.0
C016247,Pooja Gupta,c016247@mail.com,East,Bhubaneswar,2025-02-11,Corporate,342453.68,6.0,57075.613333333335,117919.9,2024-04-21,2025-03-27,340.0
C016248,Pooja Chopra,c016248@mail.com,North,Jaipur,2024-01-08,Home Office,77336.37,2.0,38668.185,24060.590000000004,2024-04-30,2024-10-13,166.0
C016249,Rohan Yadav,c016249@mail.com,South,Bengaluru,2023-05-28,Consumer,159726.64,6.0,26621.10666666667,46673.56000000001,2025-02-03,2025-11-03,273.0
C016250,Aarav Malhotra,c016250@mail.com,West,Pune,2022-03-27,Consumer,558865.14,7.0,79837.87714285715,149276.95,2024-01-06,2025-04-03,453.0
C016251,Rahul Iyer,c016251@mail.com,North,Delhi,2022-03-23,Consumer,282217.5,4.0,70554.375,101003.56999999999,2024-10-18,2025-12-04,412.0
C016252,Kabir Saxena,c016252@mail.com,West,Ahmedabad,2024-09-07,Consumer,243010.53,4.0,60752.6325,101948.54000000001,2024-05-31,2025-10-19,506.0
C016253,Isha Iyer,c016253@mail.com,East,Patna,2023-04-28,Consumer,523857.38,6.0,87309.56333333334,222026.47,2024-05-01,2025-12-29,607.0
C016254,Aditya Khan,c016254@mail.com,North,Delhi,2024-07-02,Consumer,136992.23,5.0,27398.446000000004,32887.310000000005,2024-01-05,2025-10-31,665.0
C016255,Riya Jain,c016255@mail.com,North,Chandigarh,2024-09-26,Consumer,538703.78,5.0,107740.75600000001,155947.20999999996,2024-05-17,2025-07-25,434.0
C016256,Riya Nair,c016256@mail.com,North,Jaipur,2023-04-28,Home Office,345651.92,5.0,69130.38399999999,94641.56999999998,2024-01-10,2025-08-02,570.0
C016257,Rahul Bose,c016257@mail.com,East,Bhubaneswar,2023-01-15,Consumer,504949.11,8.0,63118.63875,212012.62,2024-10-17,2025-12-12,421.0
C016258,Pooja Jain,c016258@mail.com,North,Chandigarh,2022-11-19,Corporate,397116.05,6.0,66186.00833333333,127161.09,2024-04-25,2025-08-23,485.0
C016259,Anaya Verma,c016259@mail.com,West,Pune,2024-02-03,Home Office,146015.43,5.0,29203.086,56266.20999999999,2024-10-17,2025-11-26,405.0
C016260,Varun Bhat,c016260@mail.com,West,Pune,2024-05-01,Consumer,404462.0800000001,4.0,101115.52000000002,161017.19000000003,2024-03-16,2024-06-24,100.0
C016261,Nikhil Patel,c016261@mail.com,North,Jaipur,2023-02-24,Consumer,253816.54,4.0,63454.135,77208.94,2024-07-31,2025-06-12,316.0
C016262,Kabir Kulkarni,c016262@mail.com,Central,Indore,2023-11-12,Consumer,401289.41000000003,4.0,100322.35250000001,162755.83999999997,2024-04-12,2025-12-21,618.0
C016263,Nikhil Saxena,c016263@mail.com,Central,Nagpur,2023-10-10,Corporate,479209.28,7.0,68458.46857142857,175343.03,2024-01-27,2025-04-14,443.0
C016264,Varun Saxena,c016264@mail.com,North,Chandigarh,2022-06-24,Consumer,359158.5,5.0,71831.7,136442.18999999997,2024-06-21,2025-09-01,437.0
C016265,Aditya Kulkarni,c016265@mail.com,Central,Indore,2023-09-23,Consumer,703419.7,9.0,78157.74444444444,220833.56,2024-02-06,2025-11-27,660.0
C016266,Anaya Yadav,c016266@mail.com,South,Hyderabad,2024-06-30,Consumer,643545.43,6.0,107257.57166666667,225044.77000000002,2024-02-14,2025-07-01,503.0
C016267,Riya Bose,c016267@mail.com,West,Pune,2025-02-28,Consumer,338052.47,4.0,84513.1175,104684.92000000001,2024-07-02,2025-09-09,434.0
C016268,Isha Reddy,c016268@mail.com,North,Chandigarh,2023-02-05,Consumer,429771.93,6.0,71628.655,138562.17,2024-05-28,2025-09-13,473.0
C016269,Aarav Bose,c016269@mail.com,West,Pune,2022-10-14,Consumer,516107.80000000005,5.0,103221.56000000001,238414.77999999997,2024-06-12,2025-04-13,305.0
C016270,Vivaan Bose,c016270@mail.com,West,Pune,2024-12-08,Consumer,214226.47,2.0,107113.235,71568.85,2024-07-11,2024-09-14,65.0
C016271,Nikhil Yadav,c016271@mail.com,Central,Indore,2025-01-08,Consumer,547677.28,7.0,78239.61142857143,175882.60000000003,2024-02-24,2025-11-13,628.0
C016272,Kiara Malhotra,c016272@mail.com,Central,Nagpur,2024-09-22,Consumer,305955.26,6.0,50992.543333333335,144516.0,2024-05-22,2025-10-16,512.0
C016273,Aditya Mehta,c016273@mail.com,North,Jaipur,2023-02-07,Consumer,234236.79,6.0,39039.465000000004,64897.40000000001,2024-05-25,2025-08-04,436.0
C016274,Saanvi Chopra,c016274@mail.com,West,Mumbai,2022-11-27,Corporate,1182197.01,10.0,118219.701,429272.77,2024-04-05,2025-12-23,627.0
C016275,Nitya Singh,c016275@mail.com,South,Hyderabad,2024-01-20,Home Office,667939.6399999999,7.0,95419.94857142855,242216.13,2024-03-16,2025-08-05,507.0
C016276,Aditya Kulkarni,c016276@mail.com,North,Jaipur,2022-11-03,Consumer,532243.83,8.0,66530.47875,180338.27000000002,2024-02-11,2025-10-09,606.0
C016277,Vivaan Sharma,c016277@mail.com,North,Delhi,2024-07-12,Consumer,548033.51,6.0,91338.91833333333,184854.49,2024-06-02,2025-11-06,522.0
C016278,Meera Gupta,c016278@mail.com,Central,Nagpur,2023-04-23,Consumer,519842.24999999994,4.0,129960.56249999999,230935.86,2024-07-19,2025-11-24,493.0
C016279,Tanvi Bose,c016279@mail.com,West,Pune,2023-01-28,Consumer,379064.65,5.0,75812.93000000001,143037.43,2024-04-25,2025-12-11,595.0
C016280,Varun Roy,c016280@mail.com,North,Chandigarh,2024-08-23,Consumer,229363.78,5.0,45872.756,65001.94000000001,2024-02-29,2025-05-12,438.0
C016281,Aditya Yadav,c016281@mail.com,Central,Nagpur,2023-03-03,Consumer,159315.31,5.0,31863.061999999998,57976.770000000004,2024-01-24,2025-09-22,607.0
C016282,Kiara Saxena,c016282@mail.com,West,Ahmedabad,2022-06-06,Consumer,213981.46000000002,4.0,53495.365000000005,76580.49,2024-04-06,2025-08-06,487.0
C016283,Riya Bose,c016283@mail.com,South,Hyderabad,2024-08-11,Consumer,402295.09,5.0,80459.01800000001,141781.28999999998,2024-02-29,2025-12-27,667.0
C016284,Rohan Sharma,c016284@mail.com,East,Patna,2023-01-15,Consumer,281105.39,6.0,46850.89833333334,104510.41,2024-06-13,2025-11-14,519.0
C016285,Diya Malhotra,c016285@mail.com,West,Mumbai,2024-02-26,Corporate,16828.14,2.0,8414.07,6956.609999999999,2024-08-17,2024-09-16,30.0
C016286,Aditya Jain,c016286@mail.com,West,Pune,2024-03-01,Consumer,258138.75,4.0,64534.6875,75975.29,2024-10-14,2025-07-22,281.0
C016287,Nikhil Roy,c016287@mail.com,East,Patna,2022-04-10,Home Office,481145.24,8.0,60143.155,177409.55,2024-06-14,2025-10-07,480.0
C016288,Rahul Malhotra,c016288@mail.com,East,Patna,2022-02-10,Corporate,560248.67,9.0,62249.852222222224,183845.13,2024-05-07,2025-12-05,577.0
C016289,Isha Malhotra,c016289@mail.com,North,Jaipur,2024-09-11,Corporate,480560.45999999996,4.0,120140.11499999999,170776.63,2024-01-07,2025-10-10,642.0
C016290,Pooja Kulkarni,c016290@mail.com,East,Bhubaneswar,2022-03-09,Consumer,304888.85,4.0,76222.2125,99062.51999999999,2024-03-16,2025-06-15,456.0
C016291,Varun Nair,c016291@mail.com,South,Hyderabad,2023-02-03,Consumer,237106.77999999997,4.0,59276.69499999999,95306.29999999999,2024-11-19,2025-05-29,191.0
C016292,Isha Reddy,c016292@mail.com,South,Bengaluru,2024-07-03,Consumer,327615.48,8.0,40951.935,120212.67999999998,2024-01-12,2025-06-26,531.0
